rec_id,First_Name,Last_Name,SSN,Gender,Nationality,Age,Highest_Education_Level,Income,Company,State,Percentage,
rec-000227-dup-0,Brenda,Clark,849-38-2426,,Macedonian,86,degree,,FALL RIVER FLORIST,AL  ,0.51,
rec-000228-dup-0,Ronald,,154-09-8873,male ,Malaysian,,bachelors,81932.841,FALLOWFIELD METHODIST CHURCH,TX  ,0.1,
rec-000229-dup-0,Ramiro,Snell,096-62-8457,male ,South Afemalerican,71,high_school,,FELIX CONST,,0.98,
rec-000230-dup-0,Louise,Yee,352-97-3251,,Fijian,38,high_school,,FIRST COMMUNITY BANK,TX  ,0.78,
rec-000231-dup-0,,,829-99-1470,male ,Kittitian,39,professional,95456.83,FULLMORE JR HIGH,OK  ,0.7,
rec-000232-dup-0,Eric,Thom,,male ,Solomon Islander,48,high_school,,G AND B CONTRUCTION,OK  ,0.61,
rec-000233-dup-0,Kenneth,,965-45-7426,,Sri Lankan,72,high_school,48672.597,GADSDEN TRLR PARK,VT  ,0.06,
rec-000234-dup-0,Martin,,324-55-2508,male ,Gabonese,19,high_school,,GEORGIA APT,ND  ,0.65,
rec-000235-dup-0,Ronnie,Metcalfemale,211-51-6786,male ,Grenadian,26,high_school,,,PR  ,0.7,
rec-000236-dup-0,,Lindley,723-65-1239,male ,Luxembourger,82,bachelors,,GLASS & ANDERSON,AL  ,0.53,
rec-000237-dup-0,Sandra,Johnson,856-55-5008,female,,,high_school,53092.808,GOLDENWOODS PLZ,MA  ,0.09,
rec-000238-dup-0,Peter,Lawrence,446-57-5347,male ,Swazi,,,55856.795,GUENTHER,NJ  ,0.08,
rec-000239-dup-0,,Kittrell,933-69-3718,female,Burkinese,58,,44460.314,HAMMONTON MEDICAL CTR,NJ  ,0.08,
rec-000240-dup-0,William,Ortega,650-02-4558,male ,Djiboutian,,bachelors,105170.695,,TN  ,0.76,
rec-000241-dup-0,Delia,Wortman,324-47-1793,female,Grenadian,,masters,116941.003,,NJ  ,0.66,
rec-000242-dup-0,,Lloyd,960-67-0752,male ,Indonesian,65,,67098.236,HARRYS HARNESS REPAIR,PR  ,0.74,
rec-000243-dup-0,Marjory,,331-24-0114,female,Italian,84,degree,,HARTFORD COUNTY BAR ASSOCIATION,MS  ,0.53,
rec-000244-dup-0,Henry,Rowe,545-04-9976,,Moldovan,35,degree,76056.812,,GA  ,0.83,
rec-000245-dup-0,Rachel,Shelley,476-98-9972,,Saudi Arabian,45,,66404.765,HEAVY DUTY EQUIP,AL  ,0.04,
rec-000246-dup-0,,Mills,887-20-7734,female,Kiribati ,82,,65679.837,HOLIDAY PARK,AL  ,0.54,
rec-000247-dup-0,Larry,Deskins,595-62-7702,male ,Sierra Leonian,,,93645.356,J C PENNEY,MA  ,0.53,
rec-000248-dup-0,Carina,Nichols,,,Nigerien,83,professional,86247.735,ACACIA BUSINESS SERVICE,GA  ,0.95,
rec-000249-dup-0,,Jacobs,073-95-7957,female,Kuwaiti,29,degree,59264.996,ALAMEDA COUNTY ADMIN BLDG,,0.63,
rec-000250-dup-0,Marian,Valente,,female,Mayotte,86,high_school,,ALDA OIL & GAS,PR  ,0.8,
rec-000251-dup-0,Maria,Thompson,167-30-4046,,Nepalese,,masters,72375.894,AMIGO ANIMAL HOSPITAL,IL  ,0.5,
rec-000252-dup-0,Bernadette,Taggart,,female,Dutch,,high_school,39121.516,AMISTAD BLDG,KY  ,0.58,
rec-000253-dup-0,Laura,,951-22-0372,female,Timorese,89,,73372.715,BAKER HOUSE,GA  ,0.63,
rec-000254-dup-0,,Reid,966-17-6735,,Uruguayan,46,high_school,43930.478,BALES BAPTIST CHURCH,PR  ,0.69,
rec-000255-dup-0,Carolyn,Deboer,587-59-6765,female,Cape Verdean,,high_school,42989.658,BARBARA HILZENRATH MD,,0.07,
rec-000256-dup-0,Joseph,,,male ,Nigerien,54,degree,67429.878,BAYSIDE APTS,AL  ,0.66,
rec-000257-dup-0,Glory,Patel,889-32-6928,female,,,high_school,45731.569,BENJAMIN MORRIS,CA  ,0.03,
rec-000258-dup-0,Yvonne,,159-79-1454,female,US,79,high_school,39999.571,,NH  ,0.63,
rec-000259-dup-0,Kimberly,,135-17-6541,female,Croatian,26,,64564.565,BROCK & CO INC,MA  ,0.05,
rec-000260-dup-0,Nathan,Smith,798-84-8412,,Ethiopian,40,high_school,55727.624,CENTRAL APT,,0.84,
rec-000261-dup-0,,,940-53-0798,female,French,22,degree,62669.338,CENTRAL DATA PROCESSING,AL  ,0.57,
rec-000262-dup-0,Yvette,,261-37-0712,female,Christmas Islander,48,,69777.679,CHILTON CLUB,AL  ,0.86,
rec-000263-dup-0,Betty,,858-03-1000,,Gibraltarian,71,bachelors,112088.949,CITIBANK,CT  ,0.86,
rec-000264-dup-0,,Imler,648-73-2407,male ,Greek,76,,42387.336,CITIBANK BLDG,NY  ,0.7,
rec-000265-dup-0,Elizabeth,Braxton,,female,Greenlander ,49,high_school,,CITIBANK NA,TX  ,0.73,
rec-000266-dup-0,Morris,Baker,344-30-8912,male ,Grenadian,,degree,65068.351,CITICORP,,0.53,
rec-000267-dup-0,Richard,,984-72-4144,male ,Guadeloupian,63,doctoral,,CITIZENS BANK,CA  ,0.04,
rec-000268-dup-0,Tina,,571-28-5716,female,Icelandic,40,doctoral,109981.466,CITY CLERK,,0.6,
rec-000269-dup-0,Lonnie,Klein,315-09-1099,male ,,45,,46320.098,CITY CLERKS OFFICE,NJ  ,0.69,
rec-000270-dup-0,Rebecca,Adcock,669-51-8465,female,Indonesian,25,high_school,,CITY COUNTY BLDG,,0.74,
rec-000271-dup-0,Christie,Shea,174-15-5340,female,Norwegian,86,,39422.896,,AL  ,0.72,
rec-000272-dup-0,Valeria,,403-68-3213,female,,57,doctoral,100297.559,COMMERCE BANCORP INC,NJ  ,0.88,
rec-000273-dup-0,Billy,Spencer,469-35-2031,,Cambodian,72,high_school,38671.954,DAVID GOTEINER DDS,,0.92,
rec-000274-dup-0,Joseph,,744-86-4932,male ,Guatemalan,75,high_school,46545.244,,MA  ,0.56,
rec-000275-dup-0,Erin,,632-78-3564,,Kiribati ,75,degree,66030.646,EGLESTON TOWERS,NY  ,0.09,
rec-000276-dup-0,Emily,Mesa,797-54-2106,female,British,22,degree,,EMMET COUNTY MEDICAL,,0.8,
rec-000277-dup-0,,Vaughn,323-19-7296,female,Kittitian,61,masters,86777.941,,NJ  ,0.94,
rec-000278-dup-0,Audrey,Velazquez,733-43-3064,female,Vincentian,19,high_school,,,GA  ,0.88,
rec-000279-dup-0,Guadalupe,Dowling,954-12-2290,female,Lucian,87,bachelors,77183.765,,,0.74,
rec-000280-dup-0,,Hernandez,867-73-8448,male ,,73,high_school,46843.302,FIRST CONGREGATIONAL CHUR,DC  ,0.55,
rec-000281-dup-0,Fred,Ratner,750-60-4686,male ,,,bachelors,91226.665,GSA BLDG MGR,AR  ,0.89,
rec-000282-dup-0,,Beasley,309-32-3916,male ,Iranian,,high_school,39576.829,HOFMOCKEL APT,AL  ,0.71,
rec-000283-dup-0,Kimberly,Dame,379-41-6354,female,,90,bachelors,,ACCENT ON TRAVEL,PR  ,0.51,
rec-000284-dup-0,,Grifemalefemalein,442-20-0678,female,Iraqi,81,high_school,53183.805,,TX  ,0.5,
rec-000285-dup-0,Ralph,Ferreira,024-20-8686,male ,Mayotte,28,high_school,,,IL  ,0.93,
rec-000286-dup-0,,Wells,439-59-5074,,Monacan,83,degree,58446.362,CHAMPLAIN LAUNDRY,AL  ,0.6,
rec-000287-dup-0,Stephanie,Martinez,,female,Swazi,39,degree,55981.673,,PA  ,0.8,
rec-000288-dup-0,Sergio,Pauley,,male ,South Afemalerican,75,,75094.525,GSA FEDERAL SUPPLY SERVICE,KY  ,0.06,
rec-000289-dup-0,,,092-52-2753,female,Macedonian,67,high_school,56255.959,ALBANY MAIL SERVICE,AL  ,0.57,
rec-000290-dup-0,James,Beazley,262-29-4038,male ,Mauritian,48,masters,,ALCOHOL,TOBACCO & FIREARMS,0.08,
rec-000291-dup-0,Erik,,577-78-5996,male ,Solomon Islander,20,,41147.61,ALLEY ACCENTS,NY  ,0.81,
rec-000292-dup-0,Kathleen,,,female,Egyptian,71,degree,74119.825,AMC DEPT OF MEDICINE,PR  ,0.74,
rec-000293-dup-0,Lois,Adams,,female,New Caledonian,79,doctoral,127212.721,B & C #70 LOCAL,,0.51,
rec-000294-dup-0,Nancy,,952-72-0828,female,New Zealander,,bachelors,68407.886,B & H ANTENNA,IL  ,0.1,
rec-000295-dup-0,Michael,,847-97-7790,male ,Sudanese,52,degree,,BAKER & HACKENBURG,FL  ,0.74,
rec-000296-dup-0,John,,103-35-8766,male ,Antiguan,,high_school,43359.198,BANK OF AMERICA,MN  ,0.89,
rec-000297-dup-0,Elizabeth,Werner,405-53-2118,female,,,high_school,36444.693,CALIF ARMY NATL GUARD,MI  ,0.94,
rec-000298-dup-0,,Smith,195-75-1056,male ,,20,doctoral,97156.81,CENTRAL PHARMACY,PA  ,0.93,
rec-000299-dup-0,Brad,Barfemaleield,,,Iraqi,55,bachelors,108343.52,CENTREX,MA  ,0.07,
rec-000300-dup-0,,Yang,998-36-2526,female,Reunionese,87,degree,,CHASE MANHATTEN FINANCIAL,PR  ,0.65,
rec-000301-dup-0,Steve,Gore,,male ,Seychellois ,27,high_school,38914.174,,PR  ,0.94,
rec-000302-dup-0,Sally,,995-05-9473,female,,46,degree,75592.662,CHELSA MANOR APTS,MA  ,0.81,
rec-000303-dup-0,,Smith,110-99-5216,male ,British,,degree,67143.867,CHESTNUT SQ,CA  ,0.72,
rec-000304-dup-0,Christine,Erickson,,female,Algerian,,bachelors,109868.12,CHICAGO CIRCLE CENTER,MO  ,0.1,
rec-000305-dup-0,Cameron,Ybarra,680-62-1899,female,Angolan,25,high_school,,CHICAGO MOTOR CLUB,,0.71,
rec-000306-dup-0,Laura,Nicholas,552-23-0821,female,,28,high_school,39597.157,,PR  ,0.77,
rec-000307-dup-0,Kimberlee,Mccarthy,,female,Iraqi,87,bachelors,,CITY COURT,TX  ,0.72,
rec-000308-dup-0,Maria,Norwood,797-63-0814,,Irish,69,,78792.326,CITY CTR OF MUSIC & DRAMA,CT  ,0.1,
rec-000309-dup-0,Raymond,King,,male ,Italian,29,bachelors,,CITY DATA PROCESSING,CT  ,0.52,
rec-000310-dup-0,Robert,Beale,535-34-2216,male ,Jamaican,78,masters,,,AL  ,0.86,
rec-000311-dup-0,,Hernandez,328-70-4837,female,,47,bachelors,85698.992,CITY HALL ANNEX,MO  ,0.83,
rec-000312-dup-0,Stephen,Mcfemaleadden,338-64-7884,male ,Montenegrin,21,,80489.731,,TX  ,0.94,
rec-000313-dup-0,,Shanklin,568-42-7193,,Burmese ,59,high_school,55117.661,CLAIBORNE PARISH COURTHOU,MT  ,0.09,
rec-000314-dup-0,,Walls,187-48-0220,female,,42,degree,79730.838,CLAIR BUICK,FL  ,0.93,
rec-000315-dup-0,Beth,Friddle,978-48-9581,female,Peruvian,84,doctoral,96396.724,,,0.96,
rec-000316-dup-0,Leola,Marroquin,022-92-8785,female,,70,bachelors,89236.151,,RI  ,0.95,
rec-000317-dup-0,Gilbert,Copeland,633-55-4153,male ,,29,,48511.592,CNY GYM,ME  ,0.010496992,
rec-000318-dup-0,Ross,Lyons,472-64-5292,,Norwegian,28,bachelors,86279.897,COMMUNITY BLDG,,0.67,
rec-000319-dup-0,James,Fennell,135-21-5571,,Croatian,49,,103130.697,COROZAL PLZ SHPG CTR,ME  ,0.68,
rec-000320-dup-0,Willie,Dyer,705-57-7730,male ,,78,degree,73407.402,CRESTWOOD PLAZA,,0.05,
rec-000321-dup-0,Richard,,110-06-4194,male ,American,59,,104088.203,CRESTWOOD VILLAGE APT,IL  ,0.99,
rec-000322-dup-0,Roberta,Vasquez,118-51-5005,female,Algerian,52,,,DAILY NORTHWESTERN,MD  ,0.92,
rec-000323-dup-0,John,Rodriguez,823-43-8867,,Serbian,54,doctoral,84887.411,DO WELL  MOBILE MANOR,,0.85,
rec-000324-dup-0,,Gonzalez,,female,Japanese,43,high_school,36587.745,DR GIGLIO & ARDOIN,PA  ,0.76,
rec-000325-dup-0,Karen,Sanchez,398-12-0715,female,Togolese,30,,79970.924,DRINK A TOAST,,0.66,
rec-000326-dup-0,Robert,Russell,591-97-8427,,Costa Rican,,bachelors,60834.901,EASTWAY CROSSING,IN  ,0.69,
rec-000327-dup-0,Brent,Crichton,,male ,Beninese,58,degree,,EVERETT STORAGE,MI  ,0.89,
rec-000328-dup-0,Carolyn,Starks,536-19-7957,,Chilean,72,high_school,45445.758,,MA  ,0.54,
rec-000329-dup-0,Arthur,Velasquez,486-35-8599,female,Congolese,,degree,59921.843,,TX  ,0.6,
rec-000330-dup-0,Peter,Pennington,074-35-9243,,,18,high_school,41814.375,EXECUTIVE SUITE,UT  ,0.96,
rec-000331-dup-0,Mary,Shealey,,female,Bahamian,63,bachelors,94538.428,FIRESIDE APARTMENTS,,0.91,
rec-000332-dup-0,,Bess,100-59-7563,male ,Jamaican,22,,94411.937,FRANCIS REALTY CORPORATION,TX  ,0.51,
rec-000333-dup-0,Janet,Baker,036-84-6087,female,Russian,,bachelors,,GOLEMI,PA  ,0.59,
rec-000334-dup-0,Estell,Woodberry,512-70-0644,female,Bermudian,94,high_school,,,MO  ,0.06,
rec-000335-dup-0,Leslie,Gonzales,,male ,,87,bachelors,92155.221,HAMILTON HALL,AL  ,0.53,
rec-000336-dup-0,Lorraine,,,female,Bolivian,55,high_school,48487.735,HAMILTON MOVING & STORAGE,AL  ,0.94,
rec-000337-dup-0,Willie,Sampson,318-88-1844,,Ethiopian,26,professional,81315.491,HARNESS MALL,,0.79,
rec-000338-dup-0,Eva,Morris,568-42-1534,female,,78,high_school,52050.947,,AL  ,0.84,
rec-000339-dup-0,,Hill,,female,Georgian,28,doctoral,80981.066,HARRIS HOUSE,KY  ,0.51,
rec-000340-dup-0,Leo,Lee,787-74-7246,male ,,38,high_school,,HARROWS GATE APTS BLDG 1,ND  ,0.88,
rec-000341-dup-0,Eric,,483-96-2024,male ,,61,high_school,36277.477,HEAD FACILITIES MGMT DEPT,TX  ,0.65,
rec-000342-dup-0,Donna,Vasquez,601-40-8270,female,,58,bachelors,94808.932,HEADQUARTERS COMPANY,,0.8,
rec-000343-dup-0,Matthew,Hidalgo,940-24-5830,,South sudanese,42,degree,,HELLEN KELLER NATL FOUNDATION,NY  ,0.72,
rec-000344-dup-0,Randall,Hanley,711-48-7722,male ,Argentinian,,degree,70247.779,21ST CENTURY INS,,0.8,
rec-000345-dup-0,,Delagarza,,female,Botswanan,82,masters,89539.368,412 LG CD,PR  ,0.76,
rec-000346-dup-0,,,878-75-3850,male ,Peruvian,31,degree,70398.126,ACCEPTANCE LOAN CO,AR  ,0.56,
rec-000347-dup-0,Elizabeth,Calderon,857-28-3921,female,,77,,42299.567,AMER JEW COMM,PA  ,0.5,
rec-000348-dup-0,James,Shellenbarger,442-17-0789,male ,Guamanian,94,masters,,AMERICAN COIN METER,,0.85,
rec-000349-dup-0,Michael,Picou,646-19-3576,male ,Lucian,,bachelors,,ANDROSCOGGIN CLINICAL ASSOC,NJ  ,0.72,
rec-000350-dup-0,,Perez,,female,French,31,bachelors,61830.817,AUCOCK BLDG,NJ  ,0.7,
rec-000351-dup-0,William,Bailey,,male ,Congolese,76,high_school,43193.86,BARCLAY HOUSE,,0.77,
rec-000352-dup-0,Linda,,,female,Caymanian,83,high_school,40061.669,BERNE ENTERPRISES,PA  ,0.79,
rec-000353-dup-0,George,Weight,364-26-3692,,Kuwaiti,65,,44046.967,BIG CEDAR LODGE,GA  ,0.71,
rec-000354-dup-0,Shirley,,811-32-6349,female,Nigerian,,high_school,42600.376,BIRCHAM BEND TRAILER PK,MA  ,0.58,
rec-000355-dup-0,,Molino,876-64-0388,male ,Palauan,,degree,58760.531,BISHOP FREEMAN CO,MO  ,0.66,
rec-000356-dup-0,Mary,,848-83-0127,female,Surinamese,78,,104713.289,BLAKE AUTO SALVAGE,FL  ,0.85,
rec-000357-dup-0,Susan,Walters,492-17-9504,female,,28,high_school,,BLISH & CAVANAGH,TX  ,0.83,
rec-000358-dup-0,Jeanette,Johnson,325-96-0582,female,Dominican,71,,59580.623,,DE  ,0.56,
rec-000359-dup-0,,Miller,369-49-7982,female,,54,degree,73459.993,BRAZOS TELEPHONE CORP,IL  ,0.62,
rec-000360-dup-0,Danny,Barnes,615-73-7419,male ,Monacan,,high_school,,BRUCATO MFG,NJ  ,0.67,
rec-000361-dup-0,,Stevenson,569-81-9890,female,,71,degree,68226.195,CARRS LIQUORS,NJ  ,0.64,
rec-000362-dup-0,Kevin,Benavides,035-84-2749,,Salvadorean,22,masters,,CENTER TEACHING,PR  ,0.09,
rec-000363-dup-0,Eleanor,Moody,780-17-5866,,Lebanese,28,high_school,36565.773,CENTURY SQUARE,,0.6,
rec-000364-dup-0,Ruben,Zamora,177-68-8851,,,22,bachelors,79527.818,CHECKS & BALANCE FINANCIAL SVC,PA  ,0.08,
rec-000365-dup-0,Jennifemaleer,Sheperd,919-93-1953,female,American,,degree,,CHESTER N ZEMBROSKI DDS,PR  ,1,
rec-000366-dup-0,Alice,,678-82-9396,female,Lithuanian,20,high_school,37982.733,,AL  ,0.87,
rec-000367-dup-0,Emmett,Quinn,096-81-5423,male ,Somali,,high_school,36742.763,,MN  ,0.85,
rec-000368-dup-0,Susan,Morman,,female,Cambodian,29,high_school,48768.16,COPLEY APARTMENT,,0.82,
rec-000369-dup-0,Adrienne,Archuleta,849-77-9395,female,Sri Lankan,81,high_school,,,OR  ,0.95,
rec-000370-dup-0,James,Pankey,366-67-6942,,,70,doctoral,88972.062,DAVIS AND MANLEY,VT  ,0.93,
rec-000371-dup-0,Merle,Phillips,070-33-3802,male ,Peruvian,,bachelors,70976.41,ELVERSON NATIONAL BANK,,0.73,
rec-000372-dup-0,Carmen,Cunningham,,female,Algerian,46,high_school,47286.501,,NJ  ,0.07,
rec-000373-dup-0,,Drees,773-62-6102,male ,Liechtensteiner,33,high_school,,FAITH HERITAGE SCHOOL,NJ  ,0.86,
rec-000374-dup-0,Jared,Elliot,,male ,Chinese ,74,high_school,,FALCON STAINLESS,FL  ,0.63,
rec-000375-dup-0,Trish,Kelley,,female,Micronesian,53,degree,65941.682,GLENDALE TRAILER CT,,0.54,
rec-000376-dup-0,Albert,Wright,406-94-9630,male ,,19,,81457.696,GOLDEN OAKS OFFICE,CT  ,0.58,
rec-000377-dup-0,Jack,Rodriguez,770-61-7661,male ,,87,degree,58658.663,,AL  ,0.71,
rec-000378-dup-0,Dawn,,,female,Finnish,34,high_school,42204.917,HILLTOP APTS,AL  ,0.76,
rec-000379-dup-0,,Jackson,280-79-0269,male ,Nigerien,95,bachelors,,IROQUOIS PLAZA,MO  ,0.84,
rec-000380-dup-0,Claire,Gass,,female,Algerian,33,degree,,BLISS INDUSTRIAL INC,AL  ,0.05,
rec-000381-dup-0,Donna,Guiterrez,445-89-7104,,Gabonese,48,degree,59544.817,CIRCUIT COURT ASSOC DIV,,0.85,
rec-000382-dup-0,Sara,Lopez,,female,Georgian,,high_school,55403.457,CIRCUIT SUIT DESK,AL  ,0.66,
rec-000383-dup-0,James,,663-27-5737,male ,Croatian,,high_school,43874.208,HILLCREST BANK,IN  ,0.5,
rec-000384-dup-0,Latonia,Bradbury,,female,British,95,,95813.646,ADMIN FOR CHILD & FAM,SC  ,0.91,
rec-000385-dup-0,Wilson,Johnson,,,Albanian,94,degree,72913.74,APOLLO CAMERA,TX  ,0.94,
rec-000386-dup-0,Grace,,542-67-6780,female,,33,professional,97498.393,ATTORNEY STOREY,AL  ,1,
rec-000387-dup-0,,Corley,791-79-9365,male ,,78,doctoral,84094.967,AUSTIN PLASTIC INC,MI  ,0.96,
rec-000388-dup-0,,Roussel,,female,Mauritian,26,high_school,39133.226,AXIOM II BUSINESS,PR  ,0.53,
rec-000389-dup-0,David,,730-44-0171,,Paraguayan,86,degree,60413.097,B R VALLEY NURSING HOME,NJ  ,0.63,
rec-000390-dup-0,Kathy,Gano,,female,,37,high_school,40876.806,B Z PROPERTIES,MN  ,0.77,
rec-000391-dup-0,Brenda,Richardson,517-84-1269,female,Brazilian,,bachelors,,BANKS BYERLY FUNERAL HOME,PR  ,0.91,
rec-000392-dup-0,Melvin,,196-39-7482,male ,Bulgarian,62,degree,,BRITT RIEHL & MISSET,NJ  ,0.81,
rec-000393-dup-0,Tifemalefemaleany,Cook,650-75-5418,female,Croatian,41,high_school,36854.824,,,0.92,
rec-000394-dup-0,Walter,Carr,039-13-4306,male ,Kittitian,43,degree,,,NH  ,0.58,
rec-000395-dup-0,,Morrow,612-46-9431,female,American,67,,89431.731,BUTCHER BOY,AL  ,0.73,
rec-000396-dup-0,Mary,,146-39-2010,female,,44,degree,59354.2,CHARBERTS INC,IL  ,0.89,
rec-000397-dup-0,Albert,Council,269-24-0621,,Solomon Islander,45,bachelors,78023.114,CHECK ADAVANCE,,0.68,
rec-000398-dup-0,,Carroll,739-40-8475,male ,,31,bachelors,62380.065,CHESAPEAKE EAST CONDOS,RI  ,0.55,
rec-000399-dup-0,Gene,,828-76-3553,male ,Australian,55,doctoral,,CHICKASAW POA,WA  ,0.019425271,
rec-000400-dup-0,Juliana,Lopp,136-62-8039,,Belizian,31,,60903.052,CHILD & FAMILY SERVICES,AL  ,0.52,
rec-000401-dup-0,Ruth,Harris,662-90-7904,,Chilean,84,bachelors,,CHILLICOTHE CONDOMIMIUMS,NJ  ,0.08,
rec-000402-dup-0,Gerald,Schoenberger,951-17-6494,male ,Malaysian,87,bachelors,,CITY OF VANDALIA,,0.75,
rec-000403-dup-0,Joseph,,741-98-3458,male ,Sudanese,59,degree,77286.563,,IN  ,0.83,
rec-000404-dup-0,,,230-21-6806,male ,Papua New Guinean,21,doctoral,83289.128,COMPASS GROUP,ID  ,0.98,
rec-000405-dup-0,Justin,Bush,715-64-9639,,Luxembourger,66,,36511.916,COUNTY BUILDING,ID  ,0.5,
rec-000406-dup-0,,Jones,788-79-5149,female,Mozambican,95,high_school,55925.716,COUNTY RECORDER,,0.08,
rec-000407-dup-0,Jeanne,Ball,792-34-9836,female,,,professional,68394.611,CREEK PINES TRL PK,AL  ,0.61,
rec-000408-dup-0,Lupe,,,female,Timorese,57,degree,57273.177,CREEK SIDE APTS,NJ  ,0.64,
rec-000409-dup-0,Scott,,005-84-4070,,Vietnamese,34,high_school,44472.301,CRESTWOOD MEDICAL FACILTY,AL  ,0.81,
rec-000410-dup-0,Christian,Nugent,156-11-5765,male ,Laotian,23,high_school,,,LA  ,0.99,
rec-000411-dup-0,Karen,Staggs,,female,Malaysian,72,high_school,,DEL MONTE,TX  ,0.04,
rec-000412-dup-0,,Garza,362-09-7883,female,North Korean,64,doctoral,,DISTRICT COURT,IL  ,0.68,
rec-000413-dup-0,Daniel,George,218-65-0661,male ,Guamanian,81,,91089.262,,AL  ,0.58,
rec-000414-dup-0,Pamela,Earnshaw,004-10-0428,,Iranian,75,,94963.856,DR GAUDIEL,CT  ,0.61,
rec-000415-dup-0,Jules,Brown,525-27-3545,male ,,,doctoral,85498.291,DR LEDDY,PR  ,0.78,
rec-000416-dup-0,Nancy,,,female,Beninese,80,bachelors,106448.38,EVERETT STORAGE,CT  ,0.79,
rec-000417-dup-0,Birgit,Baker,449-19-1512,,Bosniak ,,high_school,45786.584,EVERGREEN APT,ME  ,0.95,
rec-000418-dup-0,Erin,Cash,,,Bruneian,46,degree,60877.043,EVERGREEN CENTER,TX  ,0.007968309,
rec-000419-dup-0,Jacqueline,Sweeney,067-62-0134,female,Eritrean,,high_school,38536.925,,OK  ,0.96,
rec-000420-dup-0,Thomas,,474-72-0293,,French,82,bachelors,83346.227,F BLOW PLUMBING CO,MD  ,0.54,
rec-000421-dup-0,Roland,Garza,519-32-8864,,,66,professional,79757.977,FIRST BAPTIST CHR,MA  ,0.83,
rec-000422-dup-0,,Nelson,970-15-1071,female,Honduran,25,,94057.518,FIRST MERIT,AR  ,0.08,
rec-000423-dup-0,,Mcbride,876-05-1204,male ,Kyrgyzstani,48,high_school,55755.78,,PA  ,0.76,
rec-000424-dup-0,Linda,Oswalt,901-41-8940,female,Malian,90,,66082.989,FRANKLIN HEALTH CARE CENTER,,0.85,
rec-000425-dup-0,Maria,Gonzales,,female,Moldovan,51,high_school,48363.827,FRAZIER SCHOOL DISTRICT,,0.95,
rec-000426-dup-0,Valerie,Leblanc,318-50-7435,female,Tuvaluan,,,89012.389,GALLERY APT,AL  ,0.73,
rec-000427-dup-0,Michael,Moroney,,male ,Djiboutian,38,,124693.019,GENESYS CONSULTING SERVICES INC,AL  ,0.72,
rec-000428-dup-0,Michael,Young,878-13-6993,male ,Dominican,,bachelors,103555.006,,NJ  ,0.97,
rec-000429-dup-0,Robert,Rawls,,male ,Guamanian,34,doctoral,124697.318,,NJ  ,0.77,
rec-000430-dup-0,Trevor,Allison,,male ,Guatemalan,76,high_school,,GET MOBILNET BLDG,MA  ,0.5,
rec-000431-dup-0,Marshall,Stark,974-08-8824,male ,,92,doctoral,89024.871,,AL  ,0.69,
rec-000432-dup-0,Marvin,James,,,South sudanese,22,high_school,46119.887,GTOWN WEEKLY,AR  ,0.97,
rec-000433-dup-0,,Myers,750-24-2361,female,Brazilian,68,degree,55412.206,,CA  ,0.94,
rec-000434-dup-0,,Ott,219-95-5264,male ,French,56,high_school,,HARPERS FERRY,NY  ,0.54,
rec-000435-dup-0,Ruben,Rudolph,,male ,Mexican,26,degree,,HAWKS & ASSOCIATES,LA  ,0.5,
rec-000436-dup-0,Theresa,Cobbs,940-92-6041,female,Samoan ,38,high_school,,HEART PLACE,,0.95,
rec-000437-dup-0,Patty,,280-58-6833,female,Guadeloupian,,bachelors,88453.373,BEVERLY HILLS  A1,TX  ,0.57,
rec-000438-dup-0,Cody,Jesus,663-22-8964,,New Caledonian,,bachelors,92970.254,BIOSPHERE ZOO & GARDEN,NJ  ,0.91,
rec-000439-dup-0,Clyde,,066-24-9105,male ,Antiguan,78,,65525.982,BLUE LANTERN APTS,NY  ,0.56,
rec-000440-dup-0,Warren,Cary,,male ,Argentinian,71,high_school,50301.985,BLUE RIDGE MANOR,,0.78,
rec-000441-dup-0,Lupe,,141-56-6825,male ,Armenian,37,degree,67460.903,,MA  ,0.81,
rec-000442-dup-0,Harry,Jackson,,,Venezuelan,54,degree,64916.66,BRICKELL & ASSOCIATES,RI  ,0.88,
rec-000443-dup-0,Ernest,Alexander,,,Bulgarian,39,high_school,51072.363,BRITT RIEHL & MISSET,NJ  ,0.9,
rec-000444-dup-0,Michael,Baier,230-78-2658,male ,Cameroonian,,masters,80876.816,CEDAR SPRINGS APTS,,0.09,
rec-000445-dup-0,Damon,Tsao,243-79-4632,male ,Montserratian,34,high_school,56244.863,,,0.58,
rec-000446-dup-0,Mary,Nickel,,female,Moroccan,,professional,85234.153,CHANGED 1/6/05,AL  ,0.1,
rec-000447-dup-0,Kayla,,473-27-5861,female,Burundian,85,masters,65962.409,CHILD INCORPORATED,,0.6,
rec-000448-dup-0,Cathy,,705-19-7501,female,Latvian,29,,50529.444,CITY OF DUDLEY,MO  ,0.68,
rec-000449-dup-0,Michael,,,male ,Lebanese,37,high_school,41260.138,CITY OF ELKHORN,AL  ,0.65,
rec-000450-dup-0,Krystal,Moody,429-05-4454,female,Mosotho ,78,,92593.654,CITY OF FAIRMONT,,0.51,
rec-000451-dup-0,,Sykes,163-59-0339,male ,,93,high_school,42970.038,CLARK & MITCHELL,NJ  ,1,
rec-000452-dup-0,Jason,Dawson,480-16-2514,,,85,high_school,36236.056,COMMAND MANAGED EQUAL OPPORTUNITY (CMBO),NH  ,0.64,
