rec_id,First_Name,Last_Name,SSN,Gender,Nationality,Age,Highest_Education_Level,Income,Company,State,Percentage,
rec-000163-dup-0,Maru,Haacj<,182-8q-31q4,feiiiaie,Tarizan'lan,zs,high_scbo0l,38556.745,CHERRY CORNER,NJ  ,0.07,
rec-000164-dup-0,Cbe5ter,Farr0vv,6l5-37-2867,iiiaje ,Vanvatvan,3g,de9ree,713z7.2q3,CHESTNUT HOUSE APTS,MO  ,0.78,
rec-000165-dup-0,Maru,Siiiip5on,362-6l-7660,fema1e,Bulgaman,6o,higb_scbool,363z2.q58,CHILD GUIDANCE CENTER,PA  ,0.91,
rec-000166-dup-0,Kri5teri,Simp50n,373-7s-l355,fena|e,Corigole5e,6j,higb_scbool,53397.8j5,CHOCOLATE WORKS APTS OFFICE,CA  ,0.59,
rec-000167-dup-0,Brett,Mencle2,226-20-04oq,rna1e ,Cook Islamcler,7z,bacbelor5,g311z.408,CHOO CHOO TRLR PK,FL  ,0.96,
rec-000168-dup-0,Phijljp,Turrler,648-05-1qq5,ma'le ,Dami5h,33,de9ree,672ql.488,CHRIST CHURCH,OR  ,0.68,
rec-000169-dup-0,Frank|ln,Gregoru,795-87-6so0,maje ,Eston'lam,6o,bacbelor5,83365.3zq,CHRYSLER CLEANERS,TX  ,0.000999877,
rec-000170-dup-0,Frarici5co,Wi1s0n,682-0q-q570,ma:e ,Mozarnloican,34,bacbel0rs,815qs.377,CIVILIAN RECREATION SECTION,SD  ,0.67,
rec-000171-dup-0,Marle,Donm0ver,228-67-88sg,fema1e,Rus5iari,2l,profe55ional,77871.z33,CLASSICAL GUITAR STUDIO,AL  ,0.85,
rec-000172-dup-0,Romalcl,Jame5,5|7-18-3g30,naje ,Singap0reari,2s,high_scb0ol,3659s.q67,CLEMENTS INDUSTRIAL BLDG,MA  ,0.77,
rec-000173-dup-0,Frar'lk,Roner0,68q-9o-5361,maie ,Sloveri'lan,|8,deqree,674l5.879,CLERK,AL  ,0.94,
rec-000174-dup-0,R05aura,Samtee,227-3q-o881,fema1e,Thal,73,h'lgh_scho0l,4327z.08z,CLINTON CHATEAU ARROW j,WY  ,0.58,
rec-000175-dup-0,Denls,Peacbev,317-41-sq36,ma:e ,Amencam,z8,bacbel0rs,9559q.g28,CO RI BUILDING,PA  ,0.64,
rec-000176-dup-0,Kel|y,Ke15ey,833-o3-3878,fema1e,Bel9iam,79,high_sc1>ool,40669.zq9,COBBLE STONE APARTMENTS,WA  ,0.59,
rec-000177-dup-0,Pameia,Sync|er,359-8z-1z34,fena1e,Costa Rlcan,6o,bacbelor5,92923.63j,COLEY KUNZMAN YOSPIN,TX  ,1,
rec-000178-dup-0,Staceu,Jorc|an,84l-39-38o6,fema|e,Dani5b,83,ma5ter5,893z1.3o5,COLLECTOR OF REVENUE,CA  ,0.76,
rec-000179-dup-0,Micbaej,Baiiv,322-57-6sq9,maie ,Ital:ari,3o,doct0ra|,94g63.76l,COLONIE CENTRAL SCHOOL,NY  ,0.98,
rec-000180-dup-0,Kellu,Caiiipo5,050-q2-276q,fenaje,La0tjan,44,bache'lors,6703s.8q1,COLUMBIA COLLEGE,NY  ,0.62,
rec-000181-dup-0,The1iiia,Ambr05e,465-q3-5q78,fema1e,Liecbten5teiner,6o,bachej0rs,105s06.q72,COLUMBIAVILLE ELE SCHOOL,NJ  ,0.64,
rec-000182-dup-0,Jobm,T|pler,689-40-s9s9,ma|e ,Puert0 Rlcan,59,doct0rai,973|0.41z,COMPUTER FORWARDING SYSTEM,AL  ,0.56,
rec-000183-dup-0,Donajcl,Mi|ler,051-70-so37,maie ,Vimcent:an,6g,ma5ter5,8632o.7z9,CONCHO VILLAGE APTS,OK  ,0.88,
rec-000184-dup-0,Jo5epb,Rub:e,831-02-59qz,ma:e ,Benir:ese,7s,bacbe|ors,83788.2g|,COOPER LYBRAND CPA,CA  ,0.63,
rec-000185-dup-0,Stepher'l,Snic|er,836-33-53gq,ma'le ,Bul9anan,9s,doctoraj,966gq.329,COPES FOODFAIR,AL  ,0.05,
rec-000186-dup-0,Braciy,Nap:er,375-89-qz06,ma1e ,Camer00nian,7s,bache10rs,627qq.367,COPLEY APTS,RI  ,0.67,
rec-000187-dup-0,Garu,Thomps0m,187-3s-95g6,ma1e ,Greeniarider ,49,doct0rai,846zz.773,COUNTRY CLUB,MA  ,0.64,
rec-000188-dup-0,Amarjda,Clegb0rn,626-79-z84z,ferna1e,Guadeloupjan,6o,bachej0rs,6744s.5q8,COUNTRY CLUB APTS,AL  ,0.53,
rec-000189-dup-0,Bryce,Cahjl1,481-87-s47q,ma|e ,Latujan,6l,deqree,6g1z9.886,COUNTY  STORE,NJ  ,0.74,
rec-000190-dup-0,Jucji,J0ne5,168-35-37o7,feii'lale,Mauritjam,7s,bachel0r5,90619.67l,COUNTY JAIL #z,GA  ,0.71,
rec-000191-dup-0,Brac1,Lawrer:ce,o37-73-8|19,ma:e ,Nicara9uam,5|,deqree,815o2.82|,COURT CLERK,AL  ,0.85,
rec-000192-dup-0,Cbristjan,Cr0ce,360-3z-333s,maje ,Omanj,59,deqree,603gq.763,COURTHOUSE,AL  ,0.06,
rec-000193-dup-0,Mart1>a,Ambr05e,943-z0-l724,ferna1e,Central Afema1erican,67,hi9h_scbool,48539.q5q,DAVID SHANTHA S MD,AL  ,0.52,
rec-000194-dup-0,Donrna,Turiiier,333-4q-0z08,femaje,Congo|e5e,s8,bigh_5chool,4z684.3o8,DAVIS AND DEATS,TX  ,0.81,
rec-000195-dup-0,Ram0ri,Levvi5,860-77-sq05,ma|e ,Dani5b,7s,bacbel0rs,89z87.93z,DAVIS COUNTY JAIL,AL  ,0.6,
rec-000196-dup-0,Yv0nme,Jorie5,804-67-g08q,feiiia1e,Domlmican,3z,bacbel0rs,8861g.q52,DAVIS FORD ELEMENTARY,PA  ,0.7,
rec-000197-dup-0,E5tber,Hir:es,098-68-o637,fema1e,Geor9iam,29,high_schoo:,378q3.88z,DE LORENZO,NC  ,0.88,
rec-000198-dup-0,Coristarice,Per'la,756-23-l|86,fena|e,Micr0nes'lan,5z,ma5ter5,72479.03,DELINQUENCY CONTROL,ME  ,0.87,
rec-000199-dup-0,Wa|ter,Coll:n5,311-4z-s326,ma1e ,Nicaraquan,q7,hi9h_scbool,470j3.879,DISTRIBUTION SPECIALIST,AL  ,0.04,
rec-000200-dup-0,Artbvr,Kemclall,993-37-1oq7,na|e ,Palestjn:an ,67,bacbebrs,10qz33.712,DIV OF WATERS,PA  ,0.09,
rec-000201-dup-0,Tim0thv,Tel10,666-3g-7o27,maie ,Sam0am ,73,high_scbooi,3802s.|67,DM COUNTY SHERIFF,SC  ,0.87,
rec-000202-dup-0,Jo5epb,Lee,76l-64-g771,maie ,Togo|e5e,5|,higb_scbool,40341.9|,DON BROWN REALTY,AL  ,0.83,
rec-000203-dup-0,Mavreeri,Breyver,908-68-l669,femaie,Amer'lcam,7s,high_5cbool,43359.qz8,DONNA AUDIOS,AL  ,0.63,
rec-000204-dup-0,Georqe,Cunnirigbam,9z7-69-41s6,ma1e ,Caynaniam,79,deqree,80463.qz9,DR BARABAN,AL  ,0.72,
rec-000205-dup-0,Edw'in,Jobn5on,318-q1-3o08,maje ,Hvrigarian,28,deqree,72o21.47l,DR FERNANDO & MISERDINO,TX  ,0.71,
rec-000206-dup-0,Mi|t0n,Ot:5,136-8z-959q,maie ,Ka2akb,8s,hi9h_5chool,523qq.77,DR GREGORY J ALBRIGHT,MI  ,0.73,
rec-000207-dup-0,Bobl>'le,Vjne5,068-0g-42s6,feiiiaie,Mald:viam,sz,doctora|,873z7.q47,DR JULIE S LEE,TX  ,0.06,
rec-000208-dup-0,Je5s'lca,Ru5b,011-3o-6q32,fena1e,Niveam,7l,bacbejors,62779.gz3,DR PARK,PA  ,0.62,
rec-000209-dup-0,Den'l5e,Br0wri,495-8g-1q25,femaje,US,73,doct0ra1,97058.s6q,DR PETERSON,PA  ,0.54,
rec-000210-dup-0,Edwarci,Tvmer,160-26-7z7z,ma|e ,Omari:,69,doct0rai,123l13.6q8,DR PITTS,GA  ,0.74,
rec-000211-dup-0,Katbv,Benjanim,543-56-s3q9,fema|e,Serl>iari,29,bachebr5,59978.o|3,DR THOMAN,ME  ,0.004015576,
rec-000212-dup-0,Pav1,Lafermaleleur,508-64-7qq1,maie ,Taiil<,37,bacbe|ors,62o17.|56,DRAKE HOSPITAL,GA  ,0.87,
rec-000213-dup-0,Matt,Roumtree,2o4-98-78s4,ma'le ,Montserrat:am,23,de9ree,74269.zq3,ELKS,NJ  ,0.93,
rec-000214-dup-0,Orlarid0,Wajiace,966-z8-o624,rnaje ,Niyean,76,high_scb0ol,40293.982,ELM ST APTS,PR  ,0.56,
rec-000215-dup-0,Eliza|>eth,Okeefenalee,3s0-57-q904,feiiia1e,Para9vayan,99,deqree,75988.os3,ELSIE MASONRY,IL  ,0.95,
rec-000216-dup-0,Lorer'l,Sariclers,08|-10-z129,maie ,Sam0ari ,2z,hi9h_5chool,3g77o.86,EMPIRE CORP,WI  ,0.81,
rec-000217-dup-0,Th0nas,Letchvv0rth,235-79-s86o,ma'le ,Amer|can,5s,high_scbo0l,3898s.7o1,ESQUIRE APTS,AL  ,0.9,
rec-000218-dup-0,Cec:j,Risim9er,684-gz-8139,ma|e ,Andorrarl,4z,de9ree,6936g.8z9,ETHAN ALLEN SCHOOL,NV  ,0.54,
rec-000219-dup-0,Ne:l,Becic,067-65-s8l7,feiiia|e,Arrneniam,69,high_scho01,45076.7|4,EUREKA MALL,KY  ,0.93,
rec-000220-dup-0,Syhje,Campbe||,291-z2-178q,feiijale,Austnari,zo,bi9h_school,49264.qo7,EVANS & WHITES,NJ  ,0.54,
rec-000221-dup-0,Ricl>,Loua,217-30-9s8z,ma|e ,Barbacljan,2z,high_sch0oi,368so.302,EVANS TRI FAN,KY  ,0.51,
rec-000222-dup-0,A1hert,Richarc|,84z-3|-8846,maje ,Burkjne5e,2o,high_5cbool,432s3.q04,EVERGREEN PALMS,SC  ,0.77,
rec-000223-dup-0,Ei5a,Mas0m,998-o7-l887,fema1e,Chadjan,s7,hi9h_5chool,53471.s3z,EXCEL GLASS,NJ  ,0.63,
rec-000224-dup-0,Wendu,Thil>0daux,284-s3-27s7,fena1e,Cbllean,7z,bache10rs,76975.q0z,EXCEL PRINT,RI  ,0.96,
rec-000225-dup-0,Edvvarcl,M00re,392-77-zs76,rriale ,Salyad0rean,6l,high_scbo0l,4809q.0g9,EXXEL CONCRETE,AL  ,0.84,
rec-000226-dup-0,Jo5ephirie,Mather1v,591-zs-7899,fema1e,Jordan'lari,36,de9ree,67s05.73q,FAIRWAYS EXECUTIVE CTR,IL  ,0.09,
rec-000227-dup-0,Brer'lda,Cjar1<,849-38-2qz6,fenaje,Maced0njan,86,deqree,6817s.s87,FALL RIVER FLORIST,AL  ,0.51,
rec-000228-dup-0,Rona1cl,Wel0er,154-04-8873,maie ,Maiay5ian,68,bacbeiors,81q32.84|,FALLOWFIELD METHODIST CHURCH,TX  ,0.1,
rec-000229-dup-0,Rarnir0,Snej1,o96-6z-8457,ma1e ,South Afeiiialerjcan,7j,high_scbooj,4756o.20l,FELIX CONST,TX  ,0.98,
rec-000230-dup-0,L0ui5e,Yee,352-97-3zs1,fema1e,Fiiiari,38,high_sch0o1,551|g.662,FIRST COMMUNITY BANK,TX  ,0.78,
rec-000231-dup-0,Eugeiiie,Mcna5ter,829-9g-1q70,ma'le ,Kittlt:an,3g,profe5si0nal,9s4s6.83,FULLMORE JR HIGH,OK  ,0.7,
rec-000232-dup-0,Er'1c,Th0iii,522-64-3q4s,ma:e ,Solomon I5lancler,q8,h:gh_scho0l,3811s.2|,G AND B CONTRUCTION,OK  ,0.61,
rec-000233-dup-0,Kenrjeth,Phiillps,965-4s-7q26,ma:e ,Sri Laril<an,7z,high_sch0oi,4867z.5g7,GADSDEN TRLR PARK,VT  ,0.06,
rec-000234-dup-0,Mart1n,Suljivan,32q-55-25o8,ma|e ,Gab0mese,1g,h'lgh_5chool,3844q.q75,GEORGIA APT,ND  ,0.65,
rec-000235-dup-0,Ronrije,Metca1femaie,211-s|-6786,ma1e ,Gremaclian,z6,high_scboo1,41500.qz7,GERMAIN MEDICAL CENTER,PR  ,0.7,
rec-000236-dup-0,Darijel,Lindleu,723-6s-|239,ma|e ,Luxemb0ur9er,8z,bacbel0rs,66393.sz8,GLASS & ANDERSON,AL  ,0.53,
rec-000237-dup-0,Sarldra,John5ori,856-5s-5o08,feiilale,Peruu'lan,86,high_5ch0ol,530qz.808,GOLDENWOODS PLZ,MA  ,0.09,
rec-000238-dup-0,Peter,Lavvremce,446-57-s3q7,maie ,Swa2j,6j,high_scb0ol,558s6.79s,GUENTHER,NJ  ,0.08,
rec-000239-dup-0,Angeia,K:ttreil,933-6g-37|8,fema|e,Burkime5e,s8,high_scl>ool,q446o.314,HAMMONTON MEDICAL CTR,NJ  ,0.08,
rec-000240-dup-0,Wil1jam,Orteqa,65o-o2-4558,ma1e ,Djib0vtian,69,bac1>elors,10s17o.695,HARBOUR HOUSE OFFICE,TN  ,0.76,
rec-000241-dup-0,Dei'la,Wortmar'l,324-q7-|793,fena|e,Grenacljan,3o,ma5ter5,11694l.o03,HARRISON,NJ  ,0.66,
rec-000242-dup-0,Rodriev,Llovcl,960-67-o7s2,rna|e ,Indone5iam,6s,bacbel0rs,67o98.z36,HARRYS HARNESS REPAIR,PR  ,0.74,
rec-000243-dup-0,Mari0ry,Robimsom,331-zq-0114,fema1e,Itaj'lan,89,deqree,559qz.877,HARTFORD COUNTY BAR ASSOCIATION,MS  ,0.53,
rec-000244-dup-0,Henru,Royve,545-04-gq76,ma'le ,Moidoyan,3s,deqree,760s6.81z,HAYES & BOONE,GA  ,0.83,
rec-000245-dup-0,Rache1,Shel1ev,476-98-9g7z,fema|e,Saudj Ara1>ian,4s,cle9ree,66q04.76s,HEAVY DUTY EQUIP,AL  ,0.04,
rec-000246-dup-0,Mirinle,Mil|5,887-zo-7734,fernaje,Kiribat'1 ,8z,bacheiors,6s67q.837,HOLIDAY PARK,AL  ,0.54,
rec-000247-dup-0,Larru,Deskir'ls,5g5-62-77o2,na|e ,Sierra Leon:ari,34,bachel0r5,9364s.3s6,J C PENNEY,MA  ,0.53,
rec-000248-dup-0,Carjma,Nich0l5,858-56-9488,fema|e,Ni9er'len,83,profes5i0nal,86247.73s,ACACIA BUSINESS SERVICE,GA  ,0.95,
rec-000249-dup-0,Ei'lima,Jac0b5,073-95-7gs7,fema'le,Kuvvaitj,2g,deqree,5926q.g96,ALAMEDA COUNTY ADMIN BLDG,UT  ,0.63,
rec-000250-dup-0,Marjam,Valerjte,838-97-g|00,fema|e,Mav0tte,86,higb_5chool,55383.5oz,ALDA OIL & GAS,PR  ,0.8,
rec-000251-dup-0,Marla,Thornps0n,167-3o-40q6,fema1e,Nepa|e5e,8s,ma5ter5,7237s.8g4,AMIGO ANIMAL HOSPITAL,IL  ,0.5,
rec-000252-dup-0,Berriaclette,Ta99art,09z-8|-3177,feiiia|e,Dutclo,39,high_5ch0ol,39|21.s16,AMISTAD BLDG,KY  ,0.58,
rec-000253-dup-0,Lavra,Boridj,951-z2-o372,femaie,Tim0re5e,8g,de9ree,7337z.7l5,BAKER HOUSE,GA  ,0.63,
rec-000254-dup-0,Raymomcl,Reicj,966-l7-6735,ma|e ,Urugvayam,q6,high_5chooi,43q3o.478,BALES BAPTIST CHURCH,PR  ,0.69,
rec-000255-dup-0,Caroivn,Del>oer,587-sq-6765,fenaje,Cape Vercleam,8g,high_5cho0l,42q89.6s8,BARBARA HILZENRATH MD,CA  ,0.07,
rec-000256-dup-0,Joseplo,Clarjc,111-|7-g343,maie ,Ni9er:en,59,deqree,674zg.878,BAYSIDE APTS,AL  ,0.66,
rec-000257-dup-0,Gl0rv,Pate:,88g-32-6q28,feiiia|e,Uzl>e1<,6s,higb_scbool,4573|.s69,BENJAMIN MORRIS,CA  ,0.03,
rec-000258-dup-0,Yvorime,Kemnv,159-79-1qs4,fema|e,US,7g,hi9h_scbool,39999.s7|,BIRDSALL CONSTRUCTION COMPANY,NH  ,0.63,
rec-000259-dup-0,Kjm1>erly,Hal>n,135-|7-65q1,fena|e,Cr0at:an,z6,bachel0r5,64564.s6s,BROCK & CO INC,MA  ,0.05,
rec-000260-dup-0,Natbari,Sm1th,798-8q-8q12,ma|e ,Ethiop'lari,qo,high_scho0j,557z7.6z4,CENTRAL APT,AZ  ,0.84,
rec-000261-dup-0,Heatber,Merr:tt,94o-53-o798,feiiia|e,Frericb,2z,deqree,6z66q.338,CENTRAL DATA PROCESSING,AL  ,0.57,
rec-000262-dup-0,Yuette,Per'la,26l-37-o712,femaje,Christmas I5lancler,48,deqree,69777.67g,CHILTON CLUB,AL  ,0.86,
rec-000263-dup-0,Bettu,Hiei>ert,858-03-|00o,fernaie,Gihraltanan,7|,loachel0rs,112088.q4g,CITIBANK,CT  ,0.86,
rec-000264-dup-0,Dav:cl,Imier,648-73-zq07,maie ,Gree|<,76,high_scb0ol,q2387.336,CITIBANK BLDG,NY  ,0.7,
rec-000265-dup-0,Eli2abetb,Braxtorl,877-|0-6o63,fema1e,Greenjancler ,44,high_5cbool,388s7.736,CITIBANK NA,TX  ,0.73,
rec-000266-dup-0,M0rns,Ba|<er,344-3o-8g12,maie ,Grenacliam,8o,cle9ree,65o68.3s1,CITICORP,WA  ,0.53,
rec-000267-dup-0,Ricbarcl,Irv:n9,984-7z-q144,ma1e ,Guadeloup'ian,63,doct0ra1,78111.l64,CITIZENS BANK,CA  ,0.04,
rec-000268-dup-0,T'lria,M00re,571-28-s7|6,fenaie,Icelariclic,qo,doct0ra1,10998l.466,CITY CLERK,GA  ,0.6,
rec-000269-dup-0,Lonrnie,Kleiiii,315-0q-1o99,ma'le ,Indjan,4s,higb_scbool,463z0.o98,CITY CLERKS OFFICE,NJ  ,0.69,
rec-000270-dup-0,Rehecca,Adcoc1<,669-5|-846s,femaje,Indomes:an,2s,higb_schoo1,45543.9oq,CITY COUNTY BLDG,OR  ,0.74,
rec-000271-dup-0,Christ'|e,Sbea,174-1s-s340,ferriale,Norwe9:an,86,high_sc1>ool,3g422.8g6,CLARK & HEATH,AL  ,0.72,
rec-000272-dup-0,Valema,Burm5,403-68-3z|3,fema'le,Molcloyan,s7,doct0ra|,10o297.5s9,COMMERCE BANCORP INC,NJ  ,0.88,
rec-000273-dup-0,Biilv,Sper:cer,469-35-zo31,ma|e ,Caiiiloodian,7z,high_scb0ol,3867|.95q,DAVID GOTEINER DDS,MA  ,0.92,
rec-000274-dup-0,Jo5epb,Carter,744-86-9932,ma|e ,Guateiiia|an,7s,high_5ch0ol,46sq5.244,DR EISENBERG,MA  ,0.56,
rec-000275-dup-0,Er:ri,Hovuard,63z-78-3s64,femaie,Kiril>atj ,7s,deqree,66030.696,EGLESTON TOWERS,NY  ,0.09,
rec-000276-dup-0,Emi1v,Me5a,797-54-2|o6,fernaje,Britl5h,zz,deqree,80363.ll,EMMET COUNTY MEDICAL,PR  ,0.8,
rec-000277-dup-0,Est1>er,Vavghm,323-1q-7z96,fema1e,Kittitlari,6l,ma5ter5,86777.q4|,EMMETT BURKE GARDENS,NJ  ,0.94,
rec-000278-dup-0,Auclrev,Vela24uez,733-q3-3o64,fema|e,Vinceiiitian,14,higb_sch0ol,37887.z63,EMPIRE,GA  ,0.88,
rec-000279-dup-0,Gvadaiupe,Dowljmg,95q-1z-2290,fema1e,Luc'|an,87,bachej0rs,77l83.76s,EMPIRE APTS,CT  ,0.74,
rec-000280-dup-0,Jol>n,Hernancjez,867-73-8qq8,maie ,Finn:sb,73,higb_sch0ol,468q3.3o2,FIRST CONGREGATIONAL CHUR,DC  ,0.55,
rec-000281-dup-0,Freci,Ratiiier,750-6o-q686,ma'le ,Somajl,87,l>achel0rs,91zz6.665,GSA BLDG MGR,AR  ,0.89,
rec-000282-dup-0,Je5vs,Beas1ev,309-3z-39l6,maie ,Iramiam,77,high_sc1>ool,39576.8zg,HOFMOCKEL APT,AL  ,0.71,
rec-000283-dup-0,Kirnberjy,Darie,379-q1-635q,ferna|e,Paragvayari,9o,bache|ors,90s53.2q7,ACCENT ON TRAVEL,PR  ,0.51,
rec-000284-dup-0,Dayvn,Grifernalefernalein,442-zo-0678,fema'le,Ira9:,8l,high_5cbool,53183.8os,BROOKWOOD GARDENS APT,TX  ,0.5,
rec-000285-dup-0,Raipb,Ferrelra,02q-z0-8686,ma'le ,Mav0tte,28,hi9h_scbool,5354l.663,CAMINO DEL VALLE,IL  ,0.93,
rec-000286-dup-0,Catbv,Wel15,439-s9-s074,fema1e,M0macan,83,deqree,58q46.36z,CHAMPLAIN LAUNDRY,AL  ,0.6,
rec-000287-dup-0,Steploanie,Mart|nez,316-z3-8l95,fernaje,Swazl,3g,deqree,55g8l.673,DOGWOOD TERRACE APTS,PA  ,0.8,
rec-000288-dup-0,Serg'|o,Pauiev,14q-8o-2527,ma1e ,South Afernaierican,7s,bachel0r5,750qq.525,GSA FEDERAL SUPPLY SERVICE,KY  ,0.06,
rec-000289-dup-0,Jari:ce,J0hns0n,092-52-z7s3,fema'le,Macedomiam,67,high_scl>ool,562s5.g59,ALBANY MAIL SERVICE,AL  ,0.57,
rec-000290-dup-0,Jaiiie5,Beaz|ev,26z-29-q038,ma'le ,Maunt'lan,q8,ma5ter5,815l3.16l,ALCOHOL,TOBACCO & FIREARMS,0.08,
rec-000291-dup-0,Er'|k,Sm|th,577-78-5qq6,iiiaje ,Solom0ri Islander,zo,hi9h_scbool,411q7.6l,ALLEY ACCENTS,NY  ,0.81,
rec-000292-dup-0,Katbleeri,Durna5,299-6o-28o0,ferna|e,Egyptlan,7j,deqree,74||9.825,AMC DEPT OF MEDICINE,PR  ,0.74,
rec-000293-dup-0,Lo'l5,Adaiii5,438-88-o5q3,feiiiaie,New Calecloriian,74,doct0ra1,1272i2.721,B & C #7o LOCAL,OH  ,0.51,
rec-000294-dup-0,Naiiicy,Go|clen,95z-72-o828,femaie,New Zealar'lder,79,bacbebrs,68907.886,B & H ANTENNA,IL  ,0.1,
rec-000295-dup-0,Micbaej,Levjri,847-g7-77q0,maie ,Sudame5e,5z,deqree,6576q.8q3,BAKER & HACKENBURG,FL  ,0.74,
rec-000296-dup-0,Jobm,Lechv9a,103-3s-8766,rna1e ,Antigvari,33,high_scb0ol,433s9.|98,BANK OF AMERICA,MN  ,0.89,
rec-000297-dup-0,El:zabetb,Werr'ler,4o5-53-21|8,femaie,Gibra|tanan,54,hlgh_scbool,3644q.6g3,CALIF ARMY NATL GUARD,MI  ,0.94,
rec-000298-dup-0,Ronalc|,Smltb,195-75-|o56,maje ,Guaclel0upian,2o,doct0raj,971s6.8|,CENTRAL PHARMACY,PA  ,0.93,
rec-000299-dup-0,Bracj,Barfemaje:eld,553-s6-s632,ma1e ,Ira4j,ss,bacbe|ors,1083q3.5z,CENTREX,MA  ,0.07,
rec-000300-dup-0,Jurne,Yanq,g98-36-z526,fema|e,Reuniome5e,87,deqree,71795.87l,CHASE MANHATTEN FINANCIAL,PR  ,0.65,
rec-000301-dup-0,Steye,G0re,82s-06-71q1,ma1e ,Seycbello:s ,z7,higb_scho0l,38gl4.174,CHAUCER SQUARE,PR  ,0.94,
rec-000302-dup-0,Sallu,Thoiiia5,9q5-o5-9473,feriale,Sudame5e,q6,deqree,7559z.66z,CHELSA MANOR APTS,MA  ,0.81,
rec-000303-dup-0,Micbaei,Smltb,110-99-s2l6,ma:e ,Brit:5h,44,deqree,67lq3.867,CHESTNUT SQ,CA  ,0.72,
rec-000304-dup-0,Chnstlne,Er:cksori,9s0-56-o911,fema:e,Al9eriam,8z,bacbe1ors,10q868.l2,CHICAGO CIRCLE CENTER,MO  ,0.1,
rec-000305-dup-0,Caiiier0n,Y1>arra,680-6z-18q9,fema:e,Angojari,zs,high_scloool,49229.|o2,CHICAGO MOTOR CLUB,PR  ,0.71,
rec-000306-dup-0,Layra,Nicb0las,552-z3-08z1,femaie,Iraniarj,z8,higb_schooi,39597.|s7,CITY COUNTY SECURITY,PR  ,0.77,
rec-000307-dup-0,Kimloer|ee,Mccartbv,207-06-11|o,feiiia|e,Ira9'l,87,bacbejors,88861.36z,CITY COURT,TX  ,0.72,
rec-000308-dup-0,Mama,Norwo0cl,797-63-o81q,fena1e,Irlsb,6g,bachei0rs,7879z.3z6,CITY CTR OF MUSIC & DRAMA,CT  ,0.1,
rec-000309-dup-0,Rayiiiomd,Kiri9,700-22-2l7q,ma|e ,Ital'lam,24,bacheior5,816zl.335,CITY DATA PROCESSING,CT  ,0.52,
rec-000310-dup-0,Rol>ert,Bea1e,53s-34-z216,ma1e ,Jarriaican,78,ma5ter5,98769.o5z,CITY HALL,AL  ,0.86,
rec-000311-dup-0,Ash|ev,Hernaride2,328-7o-q837,fernaje,Japame5e,q7,1>acbelors,85698.qq2,CITY HALL ANNEX,MO  ,0.83,
rec-000312-dup-0,Stepberi,Mcfemaieaclden,338-6q-788q,maje ,Montenegrjn,2l,doct0ra|,8048q.73l,CIVIL DIVISION,TX  ,0.94,
rec-000313-dup-0,Dar|erie,Sbankl:n,568-4z-71g3,ferna1e,Buriiie5e ,5g,high_scbo0l,55117.66l,CLAIBORNE PARISH COURTHOU,MT  ,0.09,
rec-000314-dup-0,Frar'lces,Wali5,187-48-o2z0,fema1e,Namlbjan,4z,deqree,7973o.838,CLAIR BUICK,FL  ,0.93,
rec-000315-dup-0,Betl>,Friclclle,978-q8-9s81,fena1e,Peruvjam,89,cloct0ral,963g6.7z4,CLARK FUNERAL HOME,GA  ,0.96,
rec-000316-dup-0,Le01a,Marr0qu:n,022-q2-878s,feiiia|e,Portuquese,7o,bachel0r5,89236.1sl,CLARK SCHAFFER HACK,RI  ,0.95,
rec-000317-dup-0,Gijloert,Copelarjd,633-s5-q153,ma1e ,Zamb'ian,2g,high_5choo|,4851l.s92,CNY GYM,ME  ,0.010496992,
rec-000318-dup-0,Ro55,Ly0n5,q72-64-5z92,naie ,Norwe9lan,28,bacbel0rs,86274.897,COMMUNITY BLDG,NJ  ,0.67,
rec-000319-dup-0,Jane5,Fenrieil,13s-2l-5571,ma|e ,Cr0at'lan,4g,doct0rai,103l30.6q7,COROZAL PLZ SHPG CTR,ME  ,0.68,
rec-000320-dup-0,Wij|ie,Duer,70s-s7-7730,maje ,Br:ti5h,78,deqree,734o7.q02,CRESTWOOD PLAZA,AL  ,0.05,
rec-000321-dup-0,Richarci,R0bert5,|10-06-41g4,rna|e ,Amerlcam,54,doct0ra|,1o4088.2o3,CRESTWOOD VILLAGE APT,IL  ,0.99,
rec-000322-dup-0,R01>erta,Vas9ue2,118-51-so05,femaje,Al9er'lan,5z,hi9b_school,49036.8oq,DAILY NORTHWESTERN,MD  ,0.92,
rec-000323-dup-0,Jobm,Rodri9vez,823-93-8867,ma1e ,Serlo'lan,59,doct0ra1,84887.q1l,DO WELL  MOBILE MANOR,PA  ,0.85,
rec-000324-dup-0,Sanc1ra,G0nzaiez,65s-|3-9660,femaie,Japarlese,q3,high_scbo0l,36587.7qs,DR GIGLIO & ARDOIN,PA  ,0.76,
rec-000325-dup-0,Karer:,Sancbe2,398-12-o7|5,feiiia|e,To9ole5e,3o,bachej0rs,79q70.g24,DRINK A TOAST,NC  ,0.66,
rec-000326-dup-0,R0hert,Rus5ejl,5g1-97-84z7,maie ,Costa Rlcan,8g,bache10rs,60834.q0l,EASTWAY CROSSING,IN  ,0.69,
rec-000327-dup-0,Brernt,Crichtor:,237-l6-s311,ma1e ,Benirjese,s8,de9ree,63963.7os,EVERETT STORAGE,MI  ,0.89,
